,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_dense_units,param_dropout_rate,param_lstm_units,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,53.96045265197754,4.483617990936923,0.25519371032714844,0.061184801182857844,4,0.2,16,"{'dense_units': 4, 'dropout_rate': 0.2, 'lstm_units': 16}",0.48706895112991333,0.5215517282485962,0.4784482717514038,0.5497835278511047,0.5714285969734192,0.5216562151908875,0.03558553592347879,30
1,52.68550329208374,20.567227531583207,0.3090216159820557,0.008528379276411976,4,0.2,32,"{'dense_units': 4, 'dropout_rate': 0.2, 'lstm_units': 32}",0.49568966031074524,0.5431034564971924,0.4913793206214905,0.523809552192688,0.5541125535964966,0.5216189086437225,0.02493583879002719,32
2,101.2043426990509,53.0645123321639,0.6356083393096924,0.018670828080554192,4,0.2,64,"{'dense_units': 4, 'dropout_rate': 0.2, 'lstm_units': 64}",0.5258620977401733,0.5086206793785095,0.4784482717514038,0.5151515007019043,0.5411255359649658,0.5138416171073914,0.020835388473258835,54
3,136.98082714080812,14.189122187227959,1.137652587890625,0.026996277486190854,4,0.2,128,"{'dense_units': 4, 'dropout_rate': 0.2, 'lstm_units': 128}",0.5,0.5258620977401733,0.45258620381355286,0.4978354871273041,0.5454545617103577,0.5043476700782776,0.031283245640570154,72
4,388.6149424552917,115.30617773266978,2.7289190769195555,0.060334639253070324,4,0.2,256,"{'dense_units': 4, 'dropout_rate': 0.2, 'lstm_units': 256}",0.5129310488700867,0.568965494632721,0.48275861144065857,0.5281385183334351,0.5541125535964966,0.5293812453746796,0.03041175340610847,7
5,60.20384044647217,14.789217059322906,0.22559518814086915,0.0025379797588839293,4,0.5,16,"{'dense_units': 4, 'dropout_rate': 0.5, 'lstm_units': 16}",0.5301724076271057,0.5646551847457886,0.5086206793785095,0.48051947355270386,0.5324675440788269,0.5232870578765869,0.02788254011352684,27
6,50.42037472724915,11.948484923955716,0.31215362548828124,0.009681846373421931,4,0.5,32,"{'dense_units': 4, 'dropout_rate': 0.5, 'lstm_units': 32}",0.4784482717514038,0.556034505367279,0.5,0.523809552192688,0.5714285969734192,0.525944185256958,0.034373764065716336,12
7,68.53097128868103,11.75141961753504,0.6260216236114502,0.008832781210862048,4,0.5,64,"{'dense_units': 4, 'dropout_rate': 0.5, 'lstm_units': 64}",0.4698275923728943,0.5129310488700867,0.4784482717514038,0.5194805264472961,0.5844155550003052,0.5130205988883972,0.04049656789657325,56
8,146.77321739196776,18.974929868243954,1.1709366321563721,0.011404042158422547,4,0.5,128,"{'dense_units': 4, 'dropout_rate': 0.5, 'lstm_units': 128}",0.5387930870056152,0.5301724076271057,0.4568965435028076,0.4935064911842346,0.5108225345611572,0.5060382127761841,0.02915537201567601,70
9,332.1376216888428,30.063848697008567,2.8470139026641847,0.1148754717350378,4,0.5,256,"{'dense_units': 4, 'dropout_rate': 0.5, 'lstm_units': 256}",0.5344827771186829,0.5474137663841248,0.48275861144065857,0.5108225345611572,0.523809552192688,0.5198574483394622,0.022121588537765618,37
10,58.90431957244873,8.952550375761632,0.2280034065246582,0.013420105522298342,4,0.8,16,"{'dense_units': 4, 'dropout_rate': 0.8, 'lstm_units': 16}",0.4698275923728943,0.5258620977401733,0.45258620381355286,0.5411255359649658,0.536796510219574,0.505239588022232,0.03670236180378526,71
11,49.10058541297913,13.911895010676835,0.31781935691833496,0.004627297465569422,4,0.8,32,"{'dense_units': 4, 'dropout_rate': 0.8, 'lstm_units': 32}",0.4655172526836395,0.5301724076271057,0.4482758641242981,0.5584415793418884,0.5714285969734192,0.5147671401500702,0.049400285013539304,51
12,86.10433130264282,27.490253046181998,5.264066934585571,9.322858896306654,4,0.8,64,"{'dense_units': 4, 'dropout_rate': 0.8, 'lstm_units': 64}",0.4612068831920624,0.517241358757019,0.48275861144065857,0.5194805264472961,0.5714285969734192,0.510423195362091,0.03751734588531041,61
13,162.59997010231018,23.728762567428795,1.1728663444519043,0.03264642763604649,4,0.8,128,"{'dense_units': 4, 'dropout_rate': 0.8, 'lstm_units': 128}",0.4784482717514038,0.5301724076271057,0.5129310488700867,0.48051947355270386,0.5281385183334351,0.506041944026947,0.022498021619418884,69
14,380.7749171257019,109.16578446128133,2.8483791828155516,0.0819930707832323,4,0.8,256,"{'dense_units': 4, 'dropout_rate': 0.8, 'lstm_units': 256}",0.5043103694915771,0.5301724076271057,0.5301724076271057,0.4935064911842346,0.536796510219574,0.5189916372299195,0.016923740998382706,39
15,53.481816148757936,14.764059254132052,0.21243681907653808,0.0038855633398394013,8,0.2,16,"{'dense_units': 8, 'dropout_rate': 0.2, 'lstm_units': 16}",0.5344827771186829,0.5387930870056152,0.5129310488700867,0.5151515007019043,0.5541125535964966,0.5310941934585571,0.01539265823816795,4
16,46.26144824028015,8.223974709962008,0.3145613670349121,0.00840285069252952,8,0.2,32,"{'dense_units': 8, 'dropout_rate': 0.2, 'lstm_units': 32}",0.5,0.5431034564971924,0.5043103694915771,0.5194805264472961,0.5324675440788269,0.5198723793029785,0.016343575377048947,35
17,70.75224027633666,9.199563490746838,0.6195498466491699,0.03729429930122522,8,0.2,64,"{'dense_units': 8, 'dropout_rate': 0.2, 'lstm_units': 64}",0.5043103694915771,0.517241358757019,0.5,0.5194805264472961,0.5757575631141663,0.5233579635620117,0.027227084705423416,22
18,147.23722014427184,13.657166484266096,1.1709668636322021,0.014683770575122266,8,0.2,128,"{'dense_units': 8, 'dropout_rate': 0.2, 'lstm_units': 128}",0.5,0.5431034564971924,0.517241358757019,0.48917749524116516,0.5541125535964966,0.5207269728183747,0.02470801679096931,34
19,342.91433849334715,58.09062443160051,2.799634504318237,0.0838144504867863,8,0.2,256,"{'dense_units': 8, 'dropout_rate': 0.2, 'lstm_units': 256}",0.5387930870056152,0.517241358757019,0.5,0.47186148166656494,0.5714285969734192,0.5198649048805237,0.033831690768403554,36
20,49.364540338516235,16.414029257171084,0.22089858055114747,0.007406517254470818,8,0.5,16,"{'dense_units': 8, 'dropout_rate': 0.5, 'lstm_units': 16}",0.47413793206214905,0.5387930870056152,0.4698275923728943,0.4761904776096344,0.5627705454826355,0.5043439269065857,0.03872159751678542,73
21,43.198369884490965,12.293589966252856,0.29799723625183105,0.006566902114053111,8,0.5,32,"{'dense_units': 8, 'dropout_rate': 0.5, 'lstm_units': 32}",0.49568966031074524,0.517241358757019,0.49568966031074524,0.5411255359649658,0.5584415793418884,0.5216375589370728,0.024900725406562834,31
22,69.56856527328492,9.189319909423022,0.6119695186614991,0.014323469118380358,8,0.5,64,"{'dense_units': 8, 'dropout_rate': 0.5, 'lstm_units': 64}",0.4698275923728943,0.568965494632721,0.47413793206214905,0.5151515007019043,0.5844155550003052,0.5224996149539948,0.04724373127540487,28
23,142.27206220626832,13.458485479700974,1.1259081840515137,0.0034778036668728736,8,0.5,128,"{'dense_units': 8, 'dropout_rate': 0.5, 'lstm_units': 128}",0.5129310488700867,0.5258620977401733,0.4784482717514038,0.48917749524116516,0.5497835278511047,0.5112404882907867,0.02555120538990027,60
24,319.99580202102663,24.183356851190727,2.7919991970062257,0.0864866120353997,8,0.5,256,"{'dense_units': 8, 'dropout_rate': 0.5, 'lstm_units': 256}",0.5387930870056152,0.5474137663841248,0.5043103694915771,0.5021644830703735,0.5497835278511047,0.5284930467605591,0.02095406495682465,9
25,45.44162163734436,16.896112868531908,0.21936941146850586,0.0039137415084336295,8,0.8,16,"{'dense_units': 8, 'dropout_rate': 0.8, 'lstm_units': 16}",0.4698275923728943,0.5517241358757019,0.5215517282485962,0.5194805264472961,0.5584415793418884,0.5242051124572754,0.03135509261953134,20
26,55.53411240577698,13.75401501117929,0.29861955642700194,0.008206977935686685,8,0.8,32,"{'dense_units': 8, 'dropout_rate': 0.8, 'lstm_units': 32}",0.4913793206214905,0.517241358757019,0.4913793206214905,0.47186148166656494,0.5454545617103577,0.5034632086753845,0.025470850006695248,74
27,74.65104041099548,20.882307656890788,0.5956808567047119,0.020846152438984755,8,0.8,64,"{'dense_units': 8, 'dropout_rate': 0.8, 'lstm_units': 64}",0.49568966031074524,0.5258620977401733,0.47413793206214905,0.5108225345611572,0.5714285969734192,0.5155881643295288,0.032742910896490805,47
28,181.51858706474303,71.29712651941375,1.122008466720581,0.020496773961826146,8,0.8,128,"{'dense_units': 8, 'dropout_rate': 0.8, 'lstm_units': 128}",0.5344827771186829,0.5517241358757019,0.4784482717514038,0.5021644830703735,0.5497835278511047,0.5233206391334534,0.02861030836850956,26
29,439.8839472293854,103.6573275730357,2.7786043643951417,0.0703554149605606,8,0.8,256,"{'dense_units': 8, 'dropout_rate': 0.8, 'lstm_units': 256}",0.48706895112991333,0.5344827771186829,0.48275861144065857,0.4978354871273041,0.5324675440788269,0.5069226741790771,0.022238475072224914,67
30,41.986667728424074,11.634773619129206,0.220733118057251,0.01338903158632528,16,0.2,16,"{'dense_units': 16, 'dropout_rate': 0.2, 'lstm_units': 16}",0.5258620977401733,0.5301724076271057,0.5215517282485962,0.536796510219574,0.5670995712280273,0.5362964630126953,0.016204127617396608,2
31,42.03005971908569,7.915354282856624,0.3000772953033447,0.012950313194510033,16,0.2,32,"{'dense_units': 16, 'dropout_rate': 0.2, 'lstm_units': 32}",0.517241358757019,0.48275861144065857,0.5215517282485962,0.48051947355270386,0.5584415793418884,0.5121025502681732,0.02871082518289404,59
32,73.70478620529175,14.110846674877568,0.6016335964202881,0.015455008691733801,16,0.2,64,"{'dense_units': 16, 'dropout_rate': 0.2, 'lstm_units': 64}",0.5043103694915771,0.5215517282485962,0.48706895112991333,0.5064935088157654,0.5844155550003052,0.5207680225372314,0.03365075358071802,33
33,150.58099999427796,22.35052113366129,1.1901811122894288,0.049599641617916156,16,0.2,128,"{'dense_units': 16, 'dropout_rate': 0.2, 'lstm_units': 128}",0.5474137663841248,0.5258620977401733,0.5043103694915771,0.5021644830703735,0.5497835278511047,0.5259068489074707,0.02031134243764125,15
34,316.33802790641784,20.701391266480787,2.715567398071289,0.06008211607359969,16,0.2,256,"{'dense_units': 16, 'dropout_rate': 0.2, 'lstm_units': 256}",0.5258620977401733,0.5258620977401733,0.4698275923728943,0.4978354871273041,0.5411255359649658,0.5121025621891022,0.02534444770649824,58
35,52.130805253982544,14.159313960217796,0.2133406162261963,0.005940130889253695,16,0.5,16,"{'dense_units': 16, 'dropout_rate': 0.5, 'lstm_units': 16}",0.4913793206214905,0.5431034564971924,0.5043103694915771,0.5411255359649658,0.536796510219574,0.5233430385589599,0.02131482576530142,23
36,52.165947341918944,12.858525679279282,0.3998755931854248,0.10810540713996544,16,0.5,32,"{'dense_units': 16, 'dropout_rate': 0.5, 'lstm_units': 32}",0.5043103694915771,0.48275861144065857,0.4913793206214905,0.5324675440788269,0.5757575631141663,0.5173346817493438,0.03370772821863687,43
37,102.0046441078186,49.33803842008331,0.7367714881896973,0.06790050128678386,16,0.5,64,"{'dense_units': 16, 'dropout_rate': 0.5, 'lstm_units': 64}",0.49568966031074524,0.517241358757019,0.5129310488700867,0.4848484992980957,0.5670995712280273,0.5155620276927948,0.028298736395301935,50
38,169.83661766052245,7.5724290979846405,1.2209393501281738,0.06658749006947427,16,0.5,128,"{'dense_units': 16, 'dropout_rate': 0.5, 'lstm_units': 128}",0.5043103694915771,0.5732758641242981,0.47413793206214905,0.48917749524116516,0.5411255359649658,0.516405439376831,0.036109617052150635,46
39,416.9021721363068,141.8618877618733,2.687843656539917,0.12751649675768037,16,0.5,256,"{'dense_units': 16, 'dropout_rate': 0.5, 'lstm_units': 256}",0.5043103694915771,0.5043103694915771,0.5086206793785095,0.5108225345611572,0.5627705454826355,0.5181668996810913,0.022443538480621875,41
40,54.518260622024535,17.175886497633194,0.21932973861694335,0.009663743427674062,16,0.8,16,"{'dense_units': 16, 'dropout_rate': 0.8, 'lstm_units': 16}",0.49568966031074524,0.5258620977401733,0.5215517282485962,0.523809552192688,0.5541125535964966,0.5242051184177399,0.018533907103071293,19
41,45.620650720596316,12.265153381427725,0.2999876499176025,0.006531633316893956,16,0.8,32,"{'dense_units': 16, 'dropout_rate': 0.8, 'lstm_units': 32}",0.48275861144065857,0.5043103694915771,0.4913793206214905,0.4978354871273041,0.5584415793418884,0.5069450736045837,0.026717387419581448,66
42,74.88066220283508,11.170310245782359,0.6178811550140381,0.05135077853691551,16,0.8,64,"{'dense_units': 16, 'dropout_rate': 0.8, 'lstm_units': 64}",0.48706895112991333,0.5301724076271057,0.5,0.5324675440788269,0.5714285969734192,0.524227499961853,0.02932205081160106,17
43,145.89669179916382,23.53345729911538,1.1598898410797118,0.054132891847027215,16,0.8,128,"{'dense_units': 16, 'dropout_rate': 0.8, 'lstm_units': 128}",0.4913793206214905,0.5603448152542114,0.5086206793785095,0.4978354871273041,0.5584415793418884,0.5233243763446808,0.029966980517121874,25
44,422.00576543807983,189.03327501772534,2.6274105072021485,0.20048895852019616,16,0.8,256,"{'dense_units': 16, 'dropout_rate': 0.8, 'lstm_units': 256}",0.4913793206214905,0.5129310488700867,0.4698275923728943,0.5324675440788269,0.5411255359649658,0.5095462083816529,0.026236245823022877,63
45,47.28350391387939,12.363020578068939,0.20601339340209962,0.008840680579884788,32,0.2,16,"{'dense_units': 32, 'dropout_rate': 0.2, 'lstm_units': 16}",0.4568965435028076,0.5086206793785095,0.48706895112991333,0.523809552192688,0.5584415793418884,0.5069674611091614,0.03417315174193091,65
46,45.13894801139831,8.651788035811538,0.29518961906433105,0.02317481090937962,32,0.2,32,"{'dense_units': 32, 'dropout_rate': 0.2, 'lstm_units': 32}",0.49568966031074524,0.5258620977401733,0.5215517282485962,0.5324675440788269,0.5627705454826355,0.5276683151721955,0.021533734439798696,10
47,59.26808390617371,3.402754800895049,0.5920604705810547,0.042968032784774964,32,0.2,64,"{'dense_units': 32, 'dropout_rate': 0.2, 'lstm_units': 64}",0.5301724076271057,0.5431034564971924,0.4784482717514038,0.5194805264472961,0.5454545617103577,0.5233318448066712,0.024316629351349272,24
48,161.39479517936707,62.17339917279348,1.0855735301971436,0.02716386051899958,32,0.2,128,"{'dense_units': 32, 'dropout_rate': 0.2, 'lstm_units': 128}",0.517241358757019,0.5301724076271057,0.4784482717514038,0.48917749524116516,0.5714285969734192,0.5172936260700226,0.0328509944625825,44
49,317.93502578735354,29.957939588652664,2.552086019515991,0.056909229282742786,32,0.2,256,"{'dense_units': 32, 'dropout_rate': 0.2, 'lstm_units': 256}",0.5258620977401733,0.5215517282485962,0.4784482717514038,0.48051947355270386,0.5281385183334351,0.5069040179252624,0.02249774160945092,68
50,48.670914030075075,15.478156319536433,0.20403037071228028,0.0035855362617347895,32,0.5,16,"{'dense_units': 32, 'dropout_rate': 0.5, 'lstm_units': 16}",0.4698275923728943,0.5387930870056152,0.4698275923728943,0.5194805264472961,0.5151515007019043,0.5026160597801208,0.02793024168808952,75
51,43.112907361984256,14.432213756530588,0.2750288963317871,0.003914625968519732,32,0.5,32,"{'dense_units': 32, 'dropout_rate': 0.5, 'lstm_units': 32}",0.48706895112991333,0.5474137663841248,0.49568966031074524,0.5411255359649658,0.5541125535964966,0.5250820934772491,0.027956313759069828,16
52,71.51870884895325,11.974463665735767,0.5644837379455566,0.016884877352727926,32,0.5,64,"{'dense_units': 32, 'dropout_rate': 0.5, 'lstm_units': 64}",0.5,0.5517241358757019,0.48706895112991333,0.5151515007019043,0.5670995712280273,0.5242088317871094,0.03047681416090198,18
53,139.45388026237487,8.01638714589486,1.2049570560455323,0.14273656693113343,32,0.5,128,"{'dense_units': 32, 'dropout_rate': 0.5, 'lstm_units': 128}",0.4698275923728943,0.5646551847457886,0.5129310488700867,0.5194805264472961,0.5974025726318359,0.5328593850135803,0.044104274781520195,3
54,570.7914927959442,348.3386045392249,2.717976713180542,0.18665443282281438,32,0.5,256,"{'dense_units': 32, 'dropout_rate': 0.5, 'lstm_units': 256}",0.5301724076271057,0.5215517282485962,0.5215517282485962,0.5108225345611572,0.5151515007019043,0.519849979877472,0.006571375581808617,38
55,48.9805655002594,22.88655420390479,0.21884007453918458,0.01736826370873919,32,0.8,16,"{'dense_units': 32, 'dropout_rate': 0.8, 'lstm_units': 16}",0.4698275923728943,0.5344827771186829,0.5,0.5194805264472961,0.5541125535964966,0.515580689907074,0.028959647709626998,49
56,49.41400299072266,7.904674017933115,0.3123765468597412,0.016164804610089657,32,0.8,32,"{'dense_units': 32, 'dropout_rate': 0.8, 'lstm_units': 32}",0.5301724076271057,0.5646551847457886,0.4784482717514038,0.5411255359649658,0.5670995712280273,0.5363001942634582,0.03212564625527833,1
57,75.93930459022522,16.101735586891255,0.5776546478271485,0.018391733593429757,32,0.8,64,"{'dense_units': 32, 'dropout_rate': 0.8, 'lstm_units': 64}",0.5086206793785095,0.517241358757019,0.5215517282485962,0.536796510219574,0.5670995712280273,0.5302619695663452,0.02055947065655603,5
58,156.23344378471376,32.5870227297044,1.2298476219177246,0.12795150586205722,32,0.8,128,"{'dense_units': 32, 'dropout_rate': 0.8, 'lstm_units': 128}",0.5301724076271057,0.517241358757019,0.5258620977401733,0.5194805264472961,0.5454545617103577,0.5276421904563904,0.010016400133126309,11
59,348.9802903652191,42.089058666330544,3.0310616970062254,0.3034312589970924,32,0.8,256,"{'dense_units': 32, 'dropout_rate': 0.8, 'lstm_units': 256}",0.5,0.5603448152542114,0.4913793206214905,0.5454545617103577,0.523809552192688,0.5241976499557495,0.0261579566480415,21
60,46.14977855682373,14.3169979435844,0.22157721519470214,0.010142595194314565,64,0.2,16,"{'dense_units': 64, 'dropout_rate': 0.2, 'lstm_units': 16}",0.5129310488700867,0.5474137663841248,0.4784482717514038,0.536796510219574,0.5541125535964966,0.5259404301643371,0.02755857867753317,13
61,42.90946683883667,7.980118682597359,0.3066418647766113,0.015259525578873244,64,0.2,32,"{'dense_units': 64, 'dropout_rate': 0.2, 'lstm_units': 32}",0.4655172526836395,0.5215517282485962,0.4655172526836395,0.5497835278511047,0.5844155550003052,0.517357063293457,0.04677743912596151,42
62,68.12052183151245,11.107174945418206,0.6169442176818848,0.034254899731569886,64,0.2,64,"{'dense_units': 64, 'dropout_rate': 0.2, 'lstm_units': 64}",0.5387930870056152,0.517241358757019,0.5043103694915771,0.523809552192688,0.5454545617103577,0.5259217858314514,0.014792324961318689,14
63,132.0587128162384,12.516202327715096,1.1527114868164063,0.0122931485494106,64,0.2,128,"{'dense_units': 64, 'dropout_rate': 0.2, 'lstm_units': 128}",0.49568966031074524,0.5646551847457886,0.48706895112991333,0.4935064911842346,0.5714285969734192,0.5224697768688202,0.03737870978856312,29
64,355.7340497493744,127.22173245792918,2.759815216064453,0.08750167688513484,64,0.2,256,"{'dense_units': 64, 'dropout_rate': 0.2, 'lstm_units': 256}",0.5301724076271057,0.556034505367279,0.5,0.48051947355270386,0.4848484992980957,0.5103149771690368,0.02873083739805265,62
65,64.56581892967225,54.44073660841622,0.2088149070739746,0.0066215444859653,64,0.5,16,"{'dense_units': 64, 'dropout_rate': 0.5, 'lstm_units': 16}",0.4913793206214905,0.517241358757019,0.47413793206214905,0.5627705454826355,0.5454545617103577,0.5181967437267303,0.03283619427383185,40
66,50.35140027999878,13.84171008375507,0.29201626777648926,0.01899165262795872,64,0.5,32,"{'dense_units': 64, 'dropout_rate': 0.5, 'lstm_units': 32}",0.517241358757019,0.48275861144065857,0.49568966031074524,0.5324675440788269,0.5497835278511047,0.5155881404876709,0.024210325912612813,48
67,70.72642889022828,10.377036951289652,0.6229483604431152,0.02391040166299504,64,0.5,64,"{'dense_units': 64, 'dropout_rate': 0.5, 'lstm_units': 64}",0.5387930870056152,0.48275861144065857,0.48275861144065857,0.4935064911842346,0.5757575631141663,0.5147148728370666,0.036873218386833856,52
68,166.82305397987366,52.99642189533907,1.2372588157653808,0.035942821326210864,64,0.5,128,"{'dense_units': 64, 'dropout_rate': 0.5, 'lstm_units': 128}",0.5,0.517241358757019,0.5129310488700867,0.48051947355270386,0.5584415793418884,0.5138266921043396,0.025704079483871104,55
69,427.9661952972412,90.52876843430359,10.300196552276612,13.728266963466156,64,0.5,256,"{'dense_units': 64, 'dropout_rate': 0.5, 'lstm_units': 256}",0.5086206793785095,0.5344827771186829,0.48706895112991333,0.48051947355270386,0.5281385183334351,0.5077660799026489,0.021448996223775205,64
70,63.92839188575745,27.270227782213155,0.23946576118469237,0.008463193510471142,64,0.8,16,"{'dense_units': 64, 'dropout_rate': 0.8, 'lstm_units': 16}",0.5043103694915771,0.5603448152542114,0.5086206793785095,0.536796510219574,0.5411255359649658,0.5302395820617676,0.02101201267160725,6
71,56.06924819946289,13.974646509392723,0.4593785762786865,0.21818793444043558,64,0.8,32,"{'dense_units': 64, 'dropout_rate': 0.8, 'lstm_units': 32}",0.4655172526836395,0.5258620977401733,0.5301724076271057,0.5021644830703735,0.5584415793418884,0.5164315640926361,0.031107567678320992,45
72,99.26074395179748,28.521797114759906,0.6732105255126953,0.02394189553116263,64,0.8,64,"{'dense_units': 64, 'dropout_rate': 0.8, 'lstm_units': 64}",0.5,0.5086206793785095,0.4784482717514038,0.5194805264472961,0.5627705454826355,0.513864004611969,0.027919069736996347,53
73,163.65994658470154,27.306276898207702,1.2597413063049316,0.030918327868949626,64,0.8,128,"{'dense_units': 64, 'dropout_rate': 0.8, 'lstm_units': 128}",0.5043103694915771,0.5517241358757019,0.5258620977401733,0.5021644830703735,0.5627705454826355,0.5293663263320922,0.02447747688263287,8
74,627.9765818119049,422.1242107434354,3.0891983985900877,0.0916140232104361,64,0.8,256,"{'dense_units': 64, 'dropout_rate': 0.8, 'lstm_units': 256}",0.48275861144065857,0.5474137663841248,0.517241358757019,0.4848484992980957,0.5324675440788269,0.512945955991745,0.025644943686037487,57
